,standard_dGr_prime,SD
RE3525N,-362.6386055918254,10.9686861038208
RE3525R,-362.6386055918254,10.968697547912598
RE3525X,-362.6396789550781,10.968692779541016
RE3526C,-362.6390272124661,10.968674659729004
RE3526M,-362.63792452172873,10.968681335449219
RE3526X,-362.6397399902344,10.968676567077637
RE3532C,-21.01173280307168,10.013981819152832
RE3532M,-20.89993341798811,10.0139741897583
RE3532R,-21.01173852511758,10.013978004455566
RE3533C,-31.822140903862824,9.73348331451416
RE3533M,-31.723155599492486,9.73349380493164
RE3533R,-31.822140903862824,9.73349666595459
RE3534C,-36.16382591875813,9.160880088806152
RE3534M,-36.08889479837751,9.160879135131836
RE3534R,-36.16382591875813,9.160881996154785
RE3535R,,
RE3536C,-12.885569791581666,8.60749626159668
RE3537C,-19.988596972341327,8.38427734375
RE3550X,-405.9354553222656,7.793118000030518
RE3551X,28.331750869750977,7.5881781578063965
RE3552X,-28.494237899780273,7.662711143493652
RE3554C,-32.48654991899218,8.200464248657227
RE3554M,-32.405124302292734,8.200465202331543
RE3554R,-32.48655373368945,8.20046329498291
RE3556C,0.5930345165170294,5.0749897956848145
RE3557C,-31.8826343561079,8.375741004943848
RE3557M,-31.816394831292428,8.375741004943848
RE3557R,-31.88264198550243,8.375734329223633
RE3559M,-27.790650853154943,1.4997198581695557
RE3559X,-27.750843048095703,1.4997260570526123
RE3560C,-26.417007934863552,0.5733888149261475
RE3560M,-26.288314394541914,0.5733941793441772
RE3560X,-26.505033493041992,0.5733988285064697
RE3561M,-82.7585945875897,5.647480010986328
RE3561X,-82.72425842285156,5.647484302520752
RE3562C,-8.702597179297285,0.6348928213119507
RE3562M,-10.55984770068693,0.6348795890808105
RE3562R,-8.702601947668867,0.6348886489868164
RE3562X,-8.383482933044434,0.634894847869873
RE3563M,-0.1966718346164953,2.092801332473755
RE3563X,-0.13354003429412842,2.0928008556365967
RE3564C,19.387394866241024,1.3715753555297852
RE3564M,19.341893206463226,1.3715696334838867
RE3564X,29.955947875976562,7.854339122772217
RE3565C,-21.379871893685745,4.8361029624938965
RE3566C,-0.34503550387540827,4.909358024597168
RE3567C,-16.24063365327531,4.0125627517700195
RE3568C,4.120606517531797,5.314892768859863
RE3570C,,
RE3571C,-370.9071564200079,36.5002555847168
RE3571R,-370.9071564200079,36.5002555847168
RE3572X,-29.955951690673828,7.85435676574707
RE3573X,-31.282854080200195,7.828878879547119
RE3574X,-26.5050106048584,0.5734266638755798
RE3575X,-27.750856399536133,1.499711036682129
RE3576X,-82.72428894042969,5.647472381591797
RE3577X,-8.38346004486084,0.6348987817764282
RE3578X,-0.13353455066680908,2.0928444862365723
RE3580X,-81.95636749267578,6.5337324142456055
RE3581X,-59.0882453918457,9.205195426940918
RE3582X,-15.956384658813477,3.7288129329681396
RE3583X,-1.483740210533142,1.8327423334121704
RE3586X,-33.01722717285156,1.6689867973327637
RE3587C,-214.778443589503,23.928180694580078
RE3587N,-214.778443589503,23.928186416625977
RE3596C,-74.83584671901525,9.221917152404785
RE3596M,-75.24287320900513,9.221920013427734
RE3596X,-74.5862808227539,9.221916198730469
RE3597C,-74.68970998613788,8.337514877319336
RE3597M,-75.09686489862719,8.337512969970703
RE3597X,-74.44005584716797,8.33751392364502
RE3624M,-82.76766039720542,5.647464275360107
RE3624X,-82.72425842285156,5.647466659545898
RE3626M,-82.12861775275064,6.509862422943115
RE3627C,-55.00827920703653,8.50371265411377
RE3628M,17.455987775233268,3.4336843490600586
RE3629C,-0.125648288235233,7.833768367767334
RE3630C,-29.161144909801536,7.926116943359375
RE3631C,-33.119209354453616,8.397546768188477
RE3633C,-12.988412431579311,69.78659057617188
RE3636C,,
RE3637C,,
RN0001C,-371.84697828692197,19.8209285736084
RN0001R,-371.84697828692197,19.820926666259766
RN0002N,-12.048039513698594,9.609456062316895
RN0002R,-12.048035699001328,9.609457969665527
RN0013C,,
RN0014R,,
RN0020C,-361.4545166812794,23.182125091552734
RN0020R,-361.4545166812794,23.182125091552734
RN0021C,,
RN0021R,,
RN0021X,,
RN0022C,,
RN0022R,,
RN0022X,,
RN0023C,,
RN0023R,,
RN0023X,,
RN0027C,-308.47810676917004,18.90821647644043
RN0027R,-308.47810676917004,18.908214569091797
RN0028C,-7.2297886940759675,4.735321521759033
RN0028R,-7.229787740401651,4.735320568084717
RN0028X,-7.229788303375244,4.735318660736084
RN0029C,-393.85310807359497,10.093718528747559
RN0029R,-393.8531385911731,10.093714714050293
RN0030C,-304.2528565250294,18.846817016601562
RN0030R,-304.2528565250294,18.846818923950195
RN0031C,-7.2297892360521345,4.73531436920166
RN0031R,-7.229789712889293,4.735315322875977
RN0031X,-7.229790687561035,4.735313415527344
RN0032C,,
RN0032R,,
EX_prostgh2[e],,
EX_prostgi2[e],,
EX_cdp[e],,
EX_dtdp[e],,
EX_HC00955[e],,
EX_HC00001[e],,
EX_HC00002[e],,
EX_HC00003[e],,
EX_HC00004[e],,
EX_citr_L[e],,
EX_HC01787[e],,
EX_C02470[e],,
EX_HC01852[e],,
EX_HC01939[e],,
EX_HC01942[e],,
EX_HC01943[e],,
EX_HC01944[e],,
EX_HC00822[e],,
EX_C02528[e],,
EX_HC02192[e],,
EX_HC02193[e],,
EX_HC02195[e],,
EX_HC02196[e],,
EX_HC02220[e],,
EX_HC02154[e],,
EX_HC02199[e],,
EX_HC02200[e],,
EX_HC02201[e],,
EX_HC02172[e],,
EX_HC02191[e],,
EX_HC02194[e],,
EX_HC02197[e],,
EX_HC02198[e],,
EX_HC02187[e],,
EX_HC02180[e],,
EX_HC02202[e],,
EX_HC02203[e],,
EX_HC02204[e],,
EX_HC02205[e],,
EX_HC02206[e],,
EX_HC02207[e],,
EX_HC02208[e],,
EX_HC02210[e],,
EX_HC02213[e],,
EX_HC02214[e],,
EX_HC02216[e],,
EX_HC02217[e],,
EX_malcoa[e],,
EX_arachcoa[e],,
EX_coa[e],,
EX_CE2250[e],,
EX_CE1935[e],,
EX_CE1940[e],,
EX_CE1943[e],,
EX_CE2011[e],,
EX_CE1936[e],,
EX_CE1939[e],,
EX_maltpt[e],,
EX_CE2915[e],,
EX_CE4722[e],,
EX_CE2916[e],,
EX_CE4723[e],,
EX_CE2917[e],,
EX_CE4724[e],,
EX_malthp[e],,
EX_CE2839[e],,
EX_CE2838[e],,
EX_CE1950[e],,
EX_cynt[e],,
EX_23cump[e],,
EX_3ump[e],,
EX_CE5786[e],,
EX_CE5788[e],,
EX_CE5789[e],,
EX_CE5797[e],,
EX_CE5798[e],,
EX_CE5787[e],,
EX_CE5791[e],,
EX_CE5867[e],,
EX_CE5868[e],,
EX_CE5869[e],,
EX_CE4633[e],,
EX_CE4881[e],,
EX_CE5854[e],,
EX_CE1926[e],,
EX_udpgal[e],,
EX_crm_hs[e],,
EX_galside_hs[e],,
EX_CE0074[e],,
EX_cdpea[e],,
EX_12dgr120[e],,
EX_CE5853[e],,
EX_CE1925[e],,
EX_C04849[e],,
CITt4_4,-4.115999012732351,0.0
GLYt7_311_r,-8.058125477025289,7.157006621127948e-06
HCO3_NAt,-0.06094185560228427,0.0
INSTt4_2,-17.19911773165782,6.817111170676071e-06
PIt8,1.664384004037601,1.2145843356847763e-05
PIt9,0.787568102702366,1.2145843356847763e-05
PROt4_2_r,-13.775090971187412,5.954349944659043e-06
HSD17B3r,-14.187043313907854,7.618706703186035
biomass_reaction,,
2MB2COAc,-224.9899338583813,4.386045839055441e-05
3HBCOARc,-224.76535778237852,4.2286395910196006e-05
ADPACDAc,-8.725830090593057,0.6348877549171448
ADPACtx,11.469704097792137,1.0116933481185697e-05
ADPCOACROT,-1.9641029834747314,1.8221346139907837
ADPCOAPTE,-26.659170150756836,0.727241575717926
BCRNe,23.961563467609448,1.1175435247423593e-05
C100CPT1,-1.9386757472774363,1.8221741914749146
sink_c101coa[c],,
C101CPT1,,
C101CRNe,35.37161385921167,1.7263348127016798e-05
C102CPT1,-17.862611614324294,8.748309135437012
C10CRNe,37.653592807525975,2.0233866962371394e-05
C10DCCACT,35.39978619549883,1.4478974662779365e-05
C10DCc,-1.8823754315657197,1.8221397399902344
C10DCe,31.342902883763024,1.7464481061324477e-05
C10OHc,-24.417565259707033,8.586585998535156
C120CPT1,-1.9386579850933572,1.822156548500061
C121CPT1,-13.24180840396042,8.903016090393066
C12DCACOT,-26.6591739654541,0.7272377610206604
C12DCACT,-8.703947729900495,0.6348764896392822
C12DCTD,25.15562578057137,9.28030476643471e-06
C12DCe,35.90581653432315,2.2541727958014235e-05
C12OHc,-4.15457405424069,1.857218623161316
C140CPT1,-1.9386622766273405,1.8221502304077148
C141ACBP,-306.8539331214307,3.712121906573884e-05
C141CPT1,7.02112812696641,4.052145004272461
C141OHc,,
C141OHe,,
C142ACBP,-297.7445882568988,3.65396190318279e-05
C142CPT1,,
C142OHc,,
C142OHe,,
C14OHc,-4.154581206797623,1.8572183847427368
C161OHc,34.543514842263185,16.091777801513672
C162ACBP,-315.98184098011825,4.541278394754045e-05
C162OHc,,
C162OHe,,
C16DCc,-1.8808805635199164,1.822155237197876
C16DCe,45.033881168607344,2.6855466785491444e-05
C16OHc,-24.417551908266653,8.586559295654297
C16txc,-99.58758281876378,0.37808191776275635
C181OHc,-24.417559537660964,8.586615562438965
C182OHc,54.80647219229133,13.99992847442627
C18OHc,-4.154588359355223,1.8572278022766113
C2tcx,19.3979380762542,6.817111170676071e-06
C30CPT1,-2.486330826351981,1.832316517829895
C3DCe,15.362299831771178,1.191749470308423e-05
C40CPT1,-1.973025702508746,1.822172999382019
C4CRNCPT2,2.0457670320943038,1.822162389755249
C4CRNe,23.96184530907903,1.382079062750563e-05
C4DCCACT,21.697938061835128,7.277978511410765e-06
C4DCe,17.64471589250439,7.627868399140425e-06
C4OHc,-4.18625361560273,1.857222557067871
C4tcx,23.962465985183712,1.5368259482784197e-05
C4tmc,95.84553277472337,1.4938035747036338e-05
C4x,-1.9640637636184692,1.8221582174301147
C50CPT1,-1.9475343218504513,1.8598346710205078
C51CPT1,8.8705219948353,5.084256172180176
C5DCe,22.82083602763579,1.0878510693146382e-05
C60CPT1,-1.9524765496130847,1.822153925895691
C6COAt,-1.964085340499878,1.8221349716186523
C6CRNe,28.525677624620073,1.7220138033735566e-05
C6CRNtcx,28.526235357958278,1.0411818038846832e-05
C6DCCACT,26.262273082962142,1.5668332707718946e-05
C6DCc,-1.8731409029095616,1.8221412897109985
C6DCe,22.208909558495638,1.2110326679248828e-05
C80CPT1,-1.9386653760693235,1.8221691846847534
sink_c81coa[c],,
C81CPT1,-18.428715691621495,8.74173355102539
C81CRNe,30.807479632955285,1.220703143189894e-05
C8CRNe,33.0896391833582,1.8950408048112877e-05
C8DCc,-1.8724031134483639,1.8221535682678223
C8DCe,26.773682607663705,1.3540833606384695e-05
C9BRxtc,39.93638440077739,2.8601989470189437e-05
DCATDc,-18.78938178156567,1.2933119251101743e-05
DCATDr,6.103515488575795e-07,9.631184184399899e-06
DCSPTN1COAtxc,-101.87343738110171,0.37808430194854736
sink_dd2coa[c],,
DDCRNe,42.217328076250475,2.7268444682704285e-05
DDECCRNe,42.21754826274838,1.363422143185744e-05
DDECE1CRNe,39.93557091263443,3.0364608392119408e-05
DECCRNe,37.65330412320013,1.613684798940085e-05
sink_decdicoa[c],,
DECDICRNe,33.08949459003006,2.0233868781360798e-05
DOCO13ECOAtxc,-110.99748976736709,0.3780815303325653
DOCO13EFATP,-52.53462230122838,0.6348883509635925
DOCOSACT,-8.643447674142152,0.6348744630813599
DOCOSACTDe,-46.17312366817396,3.22736959788017e-05
DOCOSACTDr,4.882812390860636e-06,4.200354669592343e-05
DOCOSADIACTD,3.662109293145477e-06,2.7048972697230056e-05
DOCOSCOAtxc,-113.27947382737574,0.3780933916568756
DOCOSDIACTD,39.86326392105954,2.8990094506298192e-05
EX_3bcrn[e],,
EX_3ddcrn[e],,
EX_3deccrn[e],,
EX_3hdececrn[e],,
EX_3hexdcrn[e],,
EX_3ivcrn[e],,
EX_3octdec2crn[e],,
EX_3octdeccrn[e],,
EX_3octdece1crn[e],,
EX_3tdcrn[e],,
EX_3tetd7ecoacrn[e],,
EX_3thexddcoacrn[e],,
EX_3ttetddcoacrn[e],,
EX_c101crn[e],,
EX_c10crn[e],,
EX_c10dc[e],,
EX_c12dc[e],,
EX_c16dc[e],,
EX_c3dc[e],,
EX_c4crn[e],,
EX_c4dc[e],,
EX_c51crn[e],,
EX_c5dc[e],,
EX_c6crn[e],,
EX_c6dc[e],,
EX_c81crn[e],,
EX_c8crn[e],,
EX_c8dc[e],,
EX_ddece1crn[e],,
EX_ddecrn[e],,
EX_decdicrn[e],,
EX_doco13ac[e],,
EX_docosac[e],,
EX_docosdiac[e],,
EX_ivcrn[e],,
EX_tetdec2crn[e],,
EX_tetdece1crn[e],,
EX_dca[e],,
FAOXC101C102m,30.27494456857795,13.705349922180176
FAOXC101C102x,-81.89933013916016,6.509876251220703
FAOXC101C8m,-8.417042105384851,1.8568077087402344
FAOXC101C8x,2.305844783782959,7.714018821716309
FAOXC101m,-17.455987775233268,3.4336843490600586
FAOXC101x,-17.458412170410156,3.4336774349212646
FAOXC102C101m,-55.2920971344418,8.503719329833984
FAOXC102C101x,-54.821014404296875,8.503718376159668
FAOXC102C103m,30.403428111750145,13.703935623168945
FAOXC102C103x,-81.95637512207031,6.5337300300598145
FAOXC102C81m,-8.410726087522974,1.8568212985992432
FAOXC102C81x,2.305856943130493,7.714032173156738
FAOXC102m,-15.953934758069863,3.7288053035736084
FAOXC102x,-15.956374168395996,3.72880482673645
FAOXC103C102m,-59.80173541456833,9.175586700439453
FAOXC103C102x,-59.14533615112305,9.175582885742188
FAOXC10C10OHm,29.39199691336404,12.935469627380371
FAOXC10C8m,22.416003323245775,13.00808334350586
FAOXC10C8x,-79.2214584350586,9.587667465209961
FAOXC10DCC8DCx,-79.22145080566406,9.587631225585938
FAOXC11BRC9BRx,-77.55414250244141,10.317030906677246
FAOXC11C9m,22.416016674686148,13.008050918579102
FAOXC121C101m,30.865625452004622,13.03468132019043
FAOXC121C10x,2.3058691024780273,7.714024066925049
FAOXC121x,-17.458412170410156,3.4336769580841064
FAOXC122C101m,-8.655390812738872,1.8962576389312744
FAOXC122m,-21.837344366205457,4.302305698394775
FAOXC122x,-21.839771270751953,4.3022990226745605
FAOXC123C102m,-8.644215832880676,1.8962178230285645
FAOXC123C102x,2.07157826423645,7.71051549911499
FAOXC123m,-21.837351995604593,4.302304744720459
FAOXC123x,-21.839784622192383,4.302302360534668
FAOXC12C10m,22.41601667468592,13.008062362670898
FAOXC12C10x,-79.22145080566406,9.587645530700684
FAOXC12C12OHm,29.39199691336404,12.935464859008789
FAOXC12DCC10DCx,-79.22145080566406,9.587647438049316
FAOXC12DCTc,39.96208677131861,2.344099630136043e-05
FAOXC12DCc,-22.14398478509399,8.690824508666992
FAOXC12DCx,-22.226953506469727,8.690811157226562
FAOXC13BRC11BRx,-79.5999984741211,9.823417663574219
FAOXC13C11m,22.416026211429596,13.00808334350586
FAOXC141C121m,22.726921262618305,13.06869888305664
FAOXC141C121x,-70.70916748046875,9.834844589233398
FAOXC141C141OHm,29.38010212792159,12.93545150756836
FAOXC142C122m,30.870760795717445,13.03466796875
FAOXC142C122x,-70.70916748046875,9.834834098815918
FAOXC142C142OHm,29.56096533860159,12.940339088439941
FAOXC143C123m,30.870755073671774,13.034671783447266
FAOXC143C123x,-70.70916748046875,9.834842681884766
FAOXC14C12m,22.41600523059435,13.008049011230469
FAOXC14C12x,-79.2214584350586,9.587638854980469
FAOXC14C14OHm,29.39199119131814,12.935434341430664
FAOXC14DCC12DCx,-79.22146606445312,9.587653160095215
FAOXC15ATPx,-13.165549278259277,3.6075408458709717
FAOXC15BRC13BRx,-75.2385025024414,10.317023277282715
FAOXC15C13m,76.90399251404358,14.073616027832031
FAOXC15NADPx,-5.876077651977539,10.120630264282227
FAOXC15NADx,-5.876064300537109,10.120633125305176
FAOXC161C141m,22.42792481133432,13.008075714111328
FAOXC161C141x,-78.91637420654297,9.666943550109863
FAOXC161C161OHm,-20.91192243329715,20.096384048461914
FAOXC162C142m,22.7269155405711,13.068708419799805
FAOXC162C162OHm,29.38009259117848,12.935431480407715
FAOXC163C142x,2.305870771408081,7.714054584503174
FAOXC163C143m,22.726917447919902,13.06871223449707
FAOXC163C164Gm,30.40342429705254,13.703920364379883
FAOXC163C164x,-81.95639038085938,6.533729076385498
FAOXC163GC142m,-8.410718458129352,1.8568154573440552
FAOXC163Gm,-15.953942387464338,3.7288076877593994
FAOXC163x,-15.956389427185059,3.7287986278533936
FAOXC164C143m,-8.410730855895693,1.856816291809082
FAOXC164C143x,2.3058507442474365,7.714024543762207
FAOXC164C163x,-59.14533615112305,9.175596237182617
FAOXC164C165m,30.403445277887386,13.703920364379883
FAOXC164C165x,-81.95639038085938,6.533753871917725
FAOXC164GC163m,-59.80173541456804,9.175586700439453
FAOXC164m,-15.953942387464338,3.7288014888763428
FAOXC164x,-15.95638656616211,3.7288050651550293
FAOXC165C164m,-59.801743043962404,9.175572395324707
FAOXC165C164x,-59.145328521728516,9.175577163696289
FAOXC16BRx,-8.427468299865723,0.7439197897911072
FAOXC16C14m,22.41601095264025,13.00808048248291
FAOXC16C14x,-79.22145080566406,9.587639808654785
FAOXC16C16OHm,29.392002635409938,12.935432434082031
FAOXC16DCC14DCx,-79.22144317626953,9.58759593963623
FAOXC16DCr,-8.703956312969403,0.6348729133605957
FAOXC16OHC16r,-405.04283659362443,7.793115615844727
FAOXC17C15m,-32.0719744234608,14.586128234863281
FAOXC181C161m,22.416003323245263,13.008094787597656
FAOXC181C161x,-79.2214584350586,9.587652206420898
FAOXC181C181OHm,17.639589278115636,13.480371475219727
FAOXC182C162m,22.427917181939733,13.008088111877441
FAOXC182C182OHm,-20.911922433297207,20.096384048461914
FAOXC183C163Gm,20.991667017752036,13.017485618591309
FAOXC183C163m,22.427920996637056,13.008076667785645
FAOXC184C163m,-8.644207249811828,1.8962355852127075
FAOXC184C163x,2.0715670585632324,7.710517406463623
FAOXC184C164m,20.991665110403346,13.017488479614258
FAOXC184C164x,-80.65270233154297,9.587343215942383
FAOXC184m,-21.83735771765049,4.30230188369751
FAOXC184x,-21.839784622192383,4.302303791046143
FAOXC185C164m,-8.644214879205961,1.896222472190857
FAOXC185m,-21.837367254393655,4.302302360534668
FAOXC18C18OHm,29.39198356192361,12.93545150756836
FAOXC201C181x,-79.221435546875,9.587635040283203
FAOXC204C184m,30.870777961855367,13.034674644470215
FAOXC204C205x,-78.70506286621094,6.150445938110352
FAOXC205C184x,7.995898246765137,7.905153751373291
FAOXC205C185m,30.870779869204,13.034677505493164
FAOXC221C201x,-79.2214584350586,9.587651252746582
FAOXC225C204m,-8.410740392639084,1.8567968606948853
FAOXC225C204x,2.3058571815490723,7.714044570922852
FAOXC225C226m,30.403437648492513,13.703910827636719
FAOXC225C226x,-81.95637512207031,6.533745765686035
FAOXC225m,-15.953945248487287,3.728789806365967
FAOXC225x,-15.956391334533691,3.7287909984588623
FAOXC226C205m,-8.410737531616135,1.8568313121795654
FAOXC226C225m,-59.801739229264854,9.175580024719238
FAOXC226C225x,-59.14533996582031,9.175578117370605
FAOXC226C227m,30.403435741143937,13.703897476196289
FAOXC226m,-15.953949063184552,3.7287917137145996
FAOXC227C226m,-59.80172397047585,9.17556095123291
FAOXC22C20x,-79.22146606445312,9.58765983581543
FAOXC22C22DCHYr,-1365.7886949880021,23.110164642333984
FAOXC22OHC22r,-405.04283659362443,7.7931036949157715
FAOXC241C221x,-79.22146606445312,9.587658882141113
FAOXC24C22x,-79.22146606445312,9.587631225585938
FAOXC3DC,-13.56682088388989,2.586710214614868
FAOXC4C2m,17.26407901647883,12.914185523986816
FAOXC4C4DCc,-1.6800669643671,1.8574193716049194
FAOXC5C3x,21.824696573308586,13.112776756286621
FAOXC5C5DCc,-3.025084152194296,1.8221690654754639
FAOXC5C5OHm,7.984269719821157,5.918391227722168
FAOXC5OHc,-4.557473612567264,1.8220707178115845
FAOXC61C4m,-8.347184609731599,1.8568392992019653
FAOXC61C4x,2.3058605194091797,7.714019775390625
FAOXC61m,-17.046411138032227,3.767918109893799
FAOXC61x,-17.04892921447754,3.7679243087768555
FAOXC6C4m,22.653423822089337,13.063578605651855
FAOXC6C4x,-79.05159759521484,9.632711410522461
FAOXC6DCC4DCx,-80.73284149169922,9.55463981628418
FAOXC7C5m,22.441631828209438,13.008052825927734
FAOXC81C61m,30.90652375030129,13.034656524658203
FAOXC81C61x,-70.70915222167969,9.834847450256348
FAOXC8C6m,22.459288371092384,13.008069038391113
FAOXC8C6x,-79.2214584350586,9.587635040283203
FAOXC8DCC6DCx,-79.2214584350586,9.587641716003418
FAOXC9BRC7BRm,3.6268036808678517,13.91722583770752
FAOXC9C7m,22.416003323246457,13.00808048248291
FAOXMC10OHMC10r,-406.1838257626058,7.793112277984619
FAOXOHC16C16DCc,-22.379862981588374,1.3816025257110596
FAOXOHC22C22DCc,-22.37985725954225,1.3816133737564087
FAOXOHMC10DC10c,-21.235437579377923,1.3816081285476685
FAOXTC101TC102m,30.274948383275216,13.705349922180176
FAOXTC102C101m,-55.292104763836335,8.503719329833984
FAOXTC122TC101m,-8.655390812738872,1.8962587118148804
FAOXTC122m,-21.837350088251355,4.302299499511719
FAOXTC142TC122m,30.87075698102018,13.034666061401367
FAOXTC162TC142m,22.726917447919732,13.068709373474121
FAOXTC182TC162m,22.427920996637,13.008091926574707
FOAXC122C101x,2.0715837478637695,7.710526943206787
GLUTCOAACBP,-235.1860530801365,3.1714796932647005e-05
HDCACBP,-279.4701948970859,4.8767051339382306e-05
HDDACBP,-297.7260240421945,3.417968764551915e-05
HDECAACBP,-334.23767744959946,6.083953121560626e-05
HDECEACBP,-333.7669036433405,5.7047465816140175e-05
HEDCECRNe,49.063196423365646,3.660074798972346e-05
HEXCOAACBP,-243.19131967631688,7.012404967099428e-05
HEXDCRNe,51.345172319922234,3.660074435174465e-05
HEXDIACtr,0.0,2.441406286379788e-05
HEXDICOAACBP,-6.10351571594947e-06,6.133957504061982e-05
HEXDICOAACBPx,-71.23207208716049,5.796412369818427e-05
HIVCACBP,-234.0501694939586,4.8275684093823656e-05
HIVCRNe,26.243693125669157,1.0810073945322074e-05
HOCDACBP,-352.4934962187317,3.0364608392119408e-05
HOCTDACBP,-343.365588054869,4.278015694580972e-05
HOCTDEC2CRNe,51.34524631091411,4.0320181142305955e-05
HOCTDECCRNe,55.90920176613677,3.444027606747113e-05
HTDCACBP,-315.9818470837881,4.046773392474279e-05
HTDCRNe,46.781282921121466,3.896223643096164e-05
IVCOAACBP,-234.15275342154888,3.227369234082289e-05
IVCRNe,26.24402138838255,1.2489858818298671e-05
LGNCCOAtcx,-117.84342478125488,0.37808191776275635
NRVNCCOAtxc,-115.56145216533834,0.37807944416999817
OCD11COACPT1,-22.201647086436722,8.690815925598145
OCD11CRNCACT,214.50793733953878,3.3740903745638207e-05
OCD11CRNCPT2,22.198585281831697,8.690817832946777
OCT11EFATP,-43.40671371774894,0.6348716020584106
OCTDEC2ACBP,-342.89482187800434,5.7903031120076776e-05
OCTDECCACT,214.5081247930018,5.155936014489271e-05
OCTDECCPT1,-4.563152506909034,4.590696811676025
OCTDECCPT2,13.687813930404218,4.590677738189697
OCTDECE1CRNe,53.62715309929118,4.046773392474279e-05
sink_octdececoa[c],,
OMHDEACIDTD,-9.155273232863692e-07,8.02211889094906e-06
OMHDOCOSACTD,6.10351571594947e-06,2.660460813785903e-05
OMHPALTD,-3.051757857974735e-06,2.4979713998618536e-05
PRISTCOAtcx,-106.44037582401516,0.37808188796043396
SBCOAACOTx,-26.6591796875,0.7272295355796814
SCP21cx,-108.73370007460433,0.37808072566986084
SEBACACT,-8.704475907500289,0.6348790526390076
SEBACIDtx,20.595101370589425,4.825252744922182e-06
SEBCOACROT,-1.9640991687774658,1.8221243619918823
SEBCOAPET,-26.6591796875,0.7272353172302246
STCOATxc,-104.15156047552425,0.3780818283557892
STRDNCCOAtxc,-95.02536002669372,0.3780881464481354
SUBEACtx,16.016060049267338,4.315837031754199e-06
SUBERCACT,30.82752111471041,1.3644462342199404e-05
SUBERCROT,-1.9641015529632568,1.8221379518508911
SUBERICACT,-8.707673372680093,0.6348783373832703
SUCCACT,-8.93617639886709,0.5152834057807922
SUCCCROT,-1.8099902868270874,1.857414960861206
SUCCOAPET,-26.505081176757812,0.5734215378761292
SUCCTD,6.922643763825233,1.363422143185744e-05
TDCRNe,46.78150432832257,3.6600740713765845e-05
sink_tetdec2coa[c],,
TETDEC2CRNe,42.21749026445186,3.208847192581743e-05
sink_tetdece1coa[c],,
TETDECE1CRNe,44.49956579039878,2.7048970878240652e-05
TIGCRNe,23.9619099954942,1.0999037840520032e-05
34DHPHELAT1tc,2.305542876235986,5.89194814892835e-06
4OHPROIMINOtc,-10.87605401500446,2.1579185158770997e-06
ALAALACNc,-29.591909795993104,8.107232093811035
ALAALAPEPT1tc,-16.58399181257638,6.10351571594947e-06
ALAATB0tc,-8.591971030750997,8.915625585359521e-06
ALAyLATthc,7.97746708869936,1.2141049410274718e-05
ARGATB0tc,-20.604976830668125,6.072922133171232e-06
ASCBSVCTtc,-34.64222666799152,0.37808308005332947
ASNATB0tc,-8.769669985787711,2.1579185158770997e-06
ASNPHELAT2tc,4.385715043029052,9.073529326997232e-06
BALABETAtc,-8.599193716476062,6.200027655722806e-06
BALAPAT1tc,-12.022019280116528,6.200027655722806e-06
BGLUGCHe,,
BGLUTCHLe,,
BGLUTDECHOe,,
BTNTe,14.221090087981441,1.2400053492456209e-05
CARPEPT1tc,-19.267952214471432,8.90255887497915e-06
CARhPTtc,136.67146014625857,8.022117981454358e-06
CBLTDe,109.03154235021725,0.00010311872028978541
CBLtle,-109.03154235021725,0.00010311872028978541
CHOLESTTDe,52.485500552426835,5.031606997363269e-05
CYSATB0tc,-8.433873509099712,3.725145688804332e-06
CYSPHELAT2tc,4.721511519717051,9.606980711396318e-06
CYSSNAT5tc,-5.539252537447837,3.725145688804332e-06
CYSTALArBATtc,-5.661329173092774,1.0185741302848328e-05
CYSTLEUrBATtc,1.1853304710868997,7.130933681764873e-06
FOLTle,-19.888142322155158,1.699146923783701e-05
GALSGLT1le,-43.24098510581803,0.3780847191810608
GLCSGLT1le,-43.24098510581803,0.3780836760997772
GLNATB0tc,-11.198095298961999,1.7042777926690178e-06
GLNyLATthc,5.371342286430778,6.072922133171232e-06
GLYGLYCNc,-24.64572877945467,7.361645698547363
GLYGLYPEPT1tc,-7.979406480050496,7.504781024181284e-06
GLYPHEPEPT1tc,-18.86229436267917,3.036461066585616e-06
GLYPROPEPT1tc,-17.57918436052042,6.274684437812539e-06
GLYSARCNc,-1.8412635903216223,5.369589805603027
GLYSARPEPT1tc,-15.29741042580904,3.381121587153757e-06
GLYSNAT5tc,-3.409872702702941,7.157006621127948e-06
GUMDCHAe,,
GUMGCHLe,,
GUMTCHOLe,,
HISCAT1,10.496534100478026,8.068423085205723e-06
HISSNAT5tc,-8.21462673416709,8.068423085205723e-06
HIShPTtc,101.55805375791317,6.97745599609334e-06
HISyLATtc,7.74209732217869,1.0080044376081787e-05
HISyLATthc,5.460189955867751,1.0080044376081787e-05
HPETFABP1tc,0.0,3.4526696254033595e-05
ILEATB0tc,-15.439694606928263,7.915474270703271e-06
ILELAT1tc,-0.00106393199756738,9.250148650608025e-06
ILEPHELAT2tc,-2.284309578111472,1.1798705600085668e-05
LEUATB0tc,-15.438630674930668,4.8155920921999495e-06
LEUGLYPEPT1tc,-21.149890480064865,5.860249075340107e-06
LEULEULAPc,-29.55454636593302,7.942241668701172
LEULEUPEPT1tc,-30.27996351349209,1.6044235962908715e-05
