,standard_dGr_prime,SD
MAR01911,26.443537803986665,0.37809860706329346
MAR01913,-57.87303863773672,0.7561830878257751
MAR01914,4.096406714296007,3.953646228183061e-05
MAR01919,-50.63579152627457,9.661362648010254
MAR02013,31.94769696547399,1.6136846170411445e-05
MAR03858,-6.846287574468677,5.205908564676065e-06
MAR03916,23.344028530383554,1.8269813153892756e-05
MAR03951,-3.4651851501309183,2.1791773178847507e-05
MAR03959,-2.8591585837837394,0.0
MAR03964,-26.041979227932345,0.37808582186698914
MAR04062,9.80920317534122,1.5182304196059704e-06
MAR04063,3.130554668753133,0.0
MAR04249,3.683208680892637,4.034211542602861e-06
MAR04321,13.690664548928279,9.150185178441461e-06
MAR04432,5.614952243922861,4.55469080407056e-06
MAR04433,,
MAR04434,-1.531217206784632,1.7528356693219393e-05
MAR04435,7.596796986915415,1.6645373762003146e-05
MAR04436,-1.4384058122134142,2.438352385070175e-05
MAR04691,-13.776694306650029,7.303526672330918e-06
MAR04721,-17.11620844250586,9.436732398171443e-06
MAR04844,2.2506139388383843,1.1967210411967244e-05
MAR04845,-16.588380111132942,4.9065965868067e-06
MAR04847,5.706100981182149,6.072922133171232e-06
MAR04848,3.458271822285379,6.762242719560163e-06
MAR04849,14.819228604554723,7.627867944393074e-06
MAR04858,13.691747079063319,5.205908564676065e-06
MAR04861,13.691854431492654,1.0571598977549002e-05
MAR04873,4.532984120458075,0.0
MAR04875,0.5136710087920155,9.650505489844363e-06
MAR04882,4.52580722407587,2.1579185158770997e-06
MAR04885,2.2819781056931934,0.0
MAR04896,0.0,0.0
MAR04910,-0.9660673620773972,4.560923116514459e-05
MAR04912,0.7875668819992683,3.860202195937745e-05
MAR04919,0.0,0.0
MAR04928,-4.564005869219898,6.10351571594947e-06
MAR04931,-7.412848086282398,2.5259632820961997e-05
MAR04932,-13.77053853996075,2.4977851353469305e-05
MAR04933,-0.5289441526129357,2.061970008071512e-05
MAR04934,-2.2840609519342783,9.819122169574257e-06
MAR04935,-4.5659687760088765,0.0
MAR04938,-4.063295961774315,2.5158038624795154e-05
MAR04939,-2.3096666005100417,2.193023101426661e-05
MAR04946,2.403716156876272,3.397745604161173e-05
MAR04947,1.5997191339684527,4.784160410054028e-05
MAR04948,4.5639566754964145,0.0
MAR04949,4.563956858747332,0.0
MAR04952,-7.9864817896019105,4.78649553770083e-06
MAR04954,18.8683981161294,0.0
MAR04956,2.281835021367989,1.0810073035827372e-05
MAR04958,11.409774328182158,3.0364608392119408e-06
MAR04969,6.846182308209034,1.5182304196059704e-06
MAR04973,13.691748604942191,4.272460955689894e-06
MAR04975,-15.445380255024773,2.066481829388067e-05
MAR04976,-6.8465455476778665,5.276982392388163e-06
MAR04980,6.8314719909691055,1.5182304196059704e-06
MAR04982,7.985884512823738,4.3050345084338915e-06
MAR04983,-17.71260510121327,9.740260793478228e-06
MAR04985,5.695076674613274,3.036461066585616e-06
MAR04989,1.6695871322835591,2.1579185158770997e-06
MAR04990,-1.5390312670937354,0.0
MAR04992,10.269627802240393,0.0
MAR04993,12.536823181653382,4.034211542602861e-06
MAR04994,33.638105318236185,6.0729216784238815e-06
MAR04995,-1.1369632106757095,8.764178346609697e-06
MAR04996,-18.669262323375,6.289508291956736e-06
MAR04999,14.575800791446383,0.0
MAR05000,6.845935013100265,0.0
MAR05002,13.691866434878513,9.109382517635822e-06
MAR05003,14.83285364161599,5.276982392388163e-06
MAR05005,-34.76021816305991,5.6048796977847815e-05
MAR05007,-16.503337747175028,1.1815466677944642e-05
MAR05008,13.678453552554469,7.150497367547359e-06
MAR05009,7.093551543708479e-11,0.0
MAR05010,17.06146490735499,0.0
MAR05011,4.563956522370259,2.4077962734736502e-06
MAR05013,45.47417798813682,1.2145844266342465e-05
MAR05018,-9.12938153394857,5.709316155844135e-06
MAR05020,10.268665472237387,5.408132437878521e-06
MAR05021,-6.846622732725679,2.051101364486385e-05
MAR05023,7.427534120458077,0.0
MAR05029,13.691747689414868,3.036461066585616e-06
MAR05032,14.834748308462474,4.272460955689894e-06
MAR05034,15.958973222248853,9.650505489844363e-06
MAR05035,13.675792349666889,9.02722058526706e-06
MAR05037,14.831283250664566,5.860249075340107e-06
MAR05038,-16.586485520580418,4.988363343727542e-06
MAR05039,-16.588475239449274,1.0062705769087188e-05
MAR05040,-16.58649167970805,0.0
MAR05041,-16.584937168111857,3.928212208847981e-06
MAR05042,12.584134979975666,4.822839400731027e-06
MAR05068,-19.992263225327193,1.2933119251101743e-05
MAR05070,10.48698312892158,1.0207433660980314e-05
MAR05071,-19.999937070946913,8.20434888737509e-06
MAR05073,12.543651089612023,1.7042774516085046e-06
MAR05074,12.530285409642907,7.475249276467366e-06
MAR05076,-5.6917809845412,6.034460511727957e-06
MAR05077,-7.979258417231321,5.340030838851817e-06
MAR05078,11.39870810244113,2.0171057713014307e-06
MAR05079,-7.957269214554692,4.8155920921999495e-06
MAR05080,13.682650041340114,1.1402307791286148e-05
MAR05082,12.542669134657487,6.56482734484598e-06
MAR05084,-7.821160666698237,5.39695383849903e-06
MAR05085,14.825916611826067,1.0234769433736801e-05
MAR05087,10.267827594728303,0.0
MAR05088,-9.04856336121329,3.381121587153757e-06
MAR05089,12.545102974223461,6.233267413335852e-06
MAR05091,-10.24363281780619,1.518230533292808e-06
MAR05092,14.826981459350986,1.0571598977549002e-05
MAR05094,-17.717804562860422,4.315837031754199e-06
MAR05129,-16.584915053335035,5.860249075340107e-06
MAR05198,,
MAR05200,,
MAR05202,,
MAR05206,,
MAR05213,,
MAR05215,,
MAR05216,,
MAR05219,,
MAR05221,,
MAR05231,,
MAR05232,,
MAR05236,,
MAR05237,,
MAR05240,,
MAR05241,,
MAR05246,,
MAR05296,4.563956672023578,0.0
MAR05303,2.763991222216479,4.858337706536986e-05
MAR05305,-9.73289021990179,5.859752491232939e-06
MAR05307,-7.4509826247090265,1.439430343452841e-05
MAR05308,-13.152341430990486,7.6060896390117705e-06
MAR05311,-10.80219562164742,1.146949489339022e-05
MAR05313,-8.52028871310015,1.3381705684878398e-05
MAR05314,-14.29873477689393,6.233267413335852e-06
MAR05315,-16.579548414496536,1.0234769433736801e-05
MAR05316,-16.580613262021455,1.0571598977549002e-05
MAR05317,-15.436281538834809,1.2579019312397577e-05
MAR05318,-14.283917212313376,7.475249276467366e-06
MAR05319,-14.296300937327956,6.910395313752815e-06
MAR05320,-7.445413092387444,9.989556929212995e-06
MAR05322,-12.021459397398772,0.0
MAR05324,-14.297282968576436,2.1579185158770997e-06
MAR05326,-11.997263399773477,9.911167580867186e-06
MAR05328,-5.699790840911692,2.3103339117369615e-05
MAR05330,-7.981369857127266,1.730443545966409e-05
MAR05332,-19.814238045423817,0.37809640169143677
MAR05333,-12.240614931592049,1.0207433660980314e-05
MAR05335,-9.958707565281113,1.0207433660980314e-05
MAR05429,-24.28835123995914,0.37810036540031433
MAR05430,2.2819073663109357,0.0
MAR05432,0.0609398719597789,1.9046612578677014e-05
MAR05433,1.75363180267047,0.0
MAR05435,-50.81623598611314,4.046773392474279e-05
MAR05436,-48.534292080356934,5.087290264782496e-05
MAR05437,-53.71078418690504,2.344099630136043e-05
MAR05438,-51.428839071736164,3.5153549106325954e-05
MAR05439,-41.078022977607674,3.410740464460105e-05
MAR05440,-33.006585597450254,4.002342393505387e-05
MAR05441,10.253063956504782,1.518230533292808e-06
MAR05442,-11.21189742968292,0.3780940771102905
MAR05443,,
MAR05444,-11.304711113072528,0.3780955374240875
MAR05445,-2.1767029465941548,0.3780902922153473
MAR05446,-22.627147769145914,0.3780744671821594
MAR05447,-11.488959523745233,3.59473233402241e-05
MAR05448,1.814570911690614,1.7974309230339713e-05
MAR05450,-15.445379034321647,1.949605211848393e-05
MAR05451,-11.483777159164013,2.321342981304042e-05
MAR05454,-8.589231126449139,2.9627208277815953e-05
MAR05455,-6.304494284706367,1.7386988474754617e-05
MAR05457,-8.058129291722555,2.8249372917343862e-05
MAR05458,2.287477814159839,8.483392775815446e-06
MAR05459,5.706925668315002,1.1361395991116296e-05
MAR05460,-2.2654870093103945,1.1764121154556051e-05
MAR05461,-6.851870105070837,6.620889962505316e-06
MAR05462,-7.990869056798914,1.2579018402902875e-05
MAR05463,-6.850888150116344,8.806581718090456e-06
MAR05464,-6.838504425101707,9.846354259934742e-06
MAR05465,2.1293796821570083,9.28030476643471e-06
MAR05466,-9.134135627284838,1.1671726497297641e-05
MAR05467,-4.5760466101871025,6.034460511727957e-06
MAR05468,3.3567814611446245,1.2651919860218186e-05
MAR05469,-6.853321989682232,8.979054655355867e-06
MAR05470,-4.5518525962044265,1.2010907084913924e-05
MAR05471,-4.561283734903018,1.2579016583913472e-05
MAR05472,-9.135200474809782,1.217265071318252e-05
MAR05473,-3.419449685209809,7.236269993882161e-06
MAR05474,0.02198943155845967,1.346236967947334e-05
MAR05475,-4.564392672380706,5.604360467259539e-06
MAR05476,-5.703391395226959,1.856060953286942e-05
MAR05477,-4.563410793720113,8.428322871623095e-06
MAR05478,-4.55102699241159,9.436732398171443e-06
MAR05479,0.15809767423914067,7.554256171715679e-06
MAR05480,-6.846658118300798,1.1208720025024377e-05
MAR05481,-2.2885691774969814,5.340030838851817e-06
MAR05482,-1.069307614270052,1.2770065950462595e-05
MAR05483,-4.565844556992122,8.211440217564814e-06
MAR05484,-2.2643747820445874,5.499518920260016e-06
MAR05485,-2.2738057681552917,5.709316155844135e-06
MAR05486,-6.847722965825721,1.1719504072971176e-05
MAR05487,3.4414380486530582,1.1999269190710038e-05
MAR05488,-1.1449429871708965,2.412626372461091e-06
MAR05489,-2.2839418626050367,1.363422143185744e-05
MAR05490,-1.1439608033345579,7.684129741392098e-06
MAR05491,-1.1315773072017805,7.590768291265704e-06
MAR05492,-3.5775467490974293,7.4845879680651706e-06
MAR05493,-3.4272085856788763,1.0349014701205306e-05
MAR05494,1.1308805077128277,2.0171057713014307e-06
MAR05495,-2.3501432916428833,1.0350139746151399e-05
MAR05496,-1.146394871782313,6.547069915541215e-06
MAR05497,1.1550749031652217,1.0785276572278235e-05
MAR05498,1.1456425437634756,1.0460898010933306e-05
MAR05499,-3.4282732806159117,1.100326880987268e-05
MAR05500,4.586381798763387,5.0584667405928485e-06
MAR05501,-5.725380826785418,1.2549368875625078e-05
MAR05502,4.585399920102795,7.891906534496229e-06
MAR05503,-4.573016195088218,9.150185178441461e-06
MAR05504,-0.1361090056201455,1.0965114597638603e-05
MAR05505,6.868647397271374,1.0895886589423753e-05
MAR05506,2.310559600876765,7.62939453125e-06
MAR05507,1.0912944518343721,1.2673984201683197e-05
MAR05508,-4.587834064844511,8.333520781889092e-06
MAR05509,-2.28636497654254,1.1520133739395533e-05
MAR05510,2.2957956574774414,1.2444100320863072e-05
MAR05511,6.869712244796293,1.1208720934519079e-05
MAR05512,-1.1389985702583765,1.7528356693219393e-05
MAR05513,0.000980810545357258,1.3213618331064936e-05
MAR05514,0.013365679969119526,8.664991582918447e-06
MAR05515,-4.722490422913744,5.216520094109001e-06
MAR05516,2.2822674295626335,1.46006741488236e-05
MAR05517,2.275823494883717,5.553758910536999e-06
MAR05518,-3.495087728398744,3.795576503762277e-06
MAR05519,-0.0014514268477654468,8.001776222954504e-06
MAR05520,2.30001834809978,2.6384911961940816e-06
MAR05521,-2.290587133107241,2.287546749357716e-06
MAR05522,2.28332968309347,1.44628847920103e-05
MAR05523,-1.1399780075127417,2.5135816031252034e-05
MAR05524,1.1523623428788738,1.7249181837541983e-05
MAR05525,-5.86148861170247,1.3593175026471727e-05
MAR05526,1.1432676386011629,2.4977853172458708e-05
MAR05527,-3.4148224466118116,1.6136846170411445e-05
MAR05528,-4.6340865275389405,1.1783895388361998e-05
MAR05529,1.1375463041772136,1.8382092093816027e-05
MAR05530,-3.4390173761218072,1.1783895388361998e-05
MAR05531,-3.4295862374232193,1.1783895388361998e-05
MAR05532,1.1443305024834913,2.7081663574790582e-05
MAR05533,0.012382962075172088,1.3864521861250978e-05
MAR05534,-4.72150846795925,8.363152119272854e-06
MAR05535,2.2832473245806924,1.5616980817867443e-05
MAR05536,2.2748395562865653,1.16707306005992e-05
MAR05537,-3.494105773444222,7.4502904681139626e-06
MAR05538,-0.002433992153804354,1.6086809409898706e-05
MAR05539,2.299036316851325,6.762243174307514e-06
MAR05540,-2.2896051781527333,6.762243174307514e-06
MAR05541,2.2843120195177242,1.4374880265677348e-05
MAR05542,-4.70912474294467,9.219896128342953e-06
MAR05543,2.295634101353187,1.6487967513967305e-05
MAR05544,-2.26245750973883,8.693494237377308e-06
MAR05545,-3.4817220484296136,8.20434888737509e-06
MAR05546,-0.014817106816877867,9.059083822648972e-06
MAR05547,-2.28665259183672,7.627867944393074e-06
MAR05548,-2.277221453138125,7.627868399140425e-06
MAR05549,2.2966960497080784,1.7127948012785055e-05
MAR05550,7.004755945127858,1.1146230463054962e-05
MAR05551,-2.4466669280300657,5.39695383849903e-06
MAR05552,1.2274020841634758,1.1217026440135669e-05
MAR05553,-4.723942307525196,8.294313374790363e-06
MAR05554,-2.422472151107982,5.577291176450672e-06
MAR05555,-2.4319032898065736,5.577291176450672e-06
MAR05556,-7.005820792652752,1.2255571164132562e-05
MAR05557,4.5580897800372,1.2978046470379923e-05
MAR05558,-5.77735325061278,1.0785276572278235e-05
MAR05559,2.280815010893619,1.548203181300778e-05
MAR05560,4.582283794019876,1.0349014701205306e-05
MAR05561,-4.5728526553212845,1.0349014701205306e-05
MAR05562,0.00106393199756738,1.6058018445619382e-05
MAR05563,-1.2192650727484349,6.012718586134724e-06
MAR05564,-2.277274311379891,7.935671419545542e-06
MAR05565,0.024194776922112027,1.518230533292808e-06
MAR05566,-0.014763638223520559,1.518230533292808e-06
MAR05567,4.559152338743754,1.3605159438156988e-05
MAR05568,-3.4965396130101745,7.066566013236297e-06
MAR05569,-1.1950680833018872,1.1671726497297641e-05
MAR05570,-1.2045001375278304,9.025930921779945e-06
MAR05571,-5.778418098137696,1.2666633665503468e-05
MAR05572,-2.301470156417267,6.760090855095768e-06
MAR05573,-2.292039017718679,6.406420197890839e-06
MAR05574,2.2818790954790877,1.6164776752702892e-05
MAR05575,0.009431596462253111,1.1099129551439546e-05
MAR05576,4.583348641544795,1.0895885679929052e-05
MAR05577,-4.5739175028462,1.0680061677703634e-05
MAR05578,-0.007674455971269367,2.8338245101622306e-05
MAR05579,2.282132813262294,1.5467174307559617e-05
MAR05580,-9.512953789437475,1.6498554032295942e-05
MAR05581,-5.180708161216415,1.4632534657721408e-05
MAR05582,2.2744566788241514,1.7004482288029976e-05
MAR05583,9.50528070675719,2.0523497369140387e-05
MAR05584,5.173034163008808,1.6988728020805866e-05
MAR05585,-7.230823264993546,1.467622678319458e-05
MAR05586,4.332245475633172,1.3445062904793303e-05
MAR05587,0.5338449433741026,1.6749952919781208e-05
MAR05588,3.953295696699179,1.826853804232087e-05
MAR05589,0.511852460057785,2.2344620447256602e-05
MAR05590,5.098238454988227,7.309501597774215e-06
MAR05591,6.237237559304219,1.5560972315142862e-05
MAR05592,5.097256194857902,1.2400055311445612e-05
MAR05593,5.084872622431238,1.2595666703418829e-05
MAR05594,0.375747726898652,1.2536374924820848e-05
MAR05595,7.380503824614369,1.1671726497297641e-05
MAR05596,2.822414044577169,1.0603486771287862e-05
MAR05597,1.603150726589508,2.1732928871642798e-05
MAR05598,5.099690110717834,1.1554438970051706e-05
MAR05599,2.798219420242944,1.7383637896273285e-05
MAR05600,2.807649490826183,1.580297976033762e-05
MAR05601,7.381568672139316,1.217265071318252e-05
MAR05602,-4.041109464242421,1.7218784705619328e-05
MAR05603,1.665818264009058,1.4929263670637738e-05
MAR05604,-1.775622149756309,1.7059845049516298e-05
MAR05605,2.8107610985920637,5.958258498139912e-06
MAR05606,3.9497605080838163,1.3593175026471727e-05
MAR05607,2.8097788384617814,9.073529326997232e-06
MAR05608,2.7973950371532297,1.037457423080923e-05
MAR05609,-1.9117294769096098,1.1820392501249444e-05
MAR05610,5.093026391924276,1.1132382496725768e-05
MAR05611,0.5349372985325687,7.778989129292313e-06
MAR05612,-0.6843313600314858,1.909544698719401e-05
MAR05613,2.8122127543216564,8.892091500456445e-06
MAR05614,0.51074389490147,1.4516714145429432e-05
MAR05615,0.5201730499574992,1.4487013686448336e-05
MAR05616,5.094091239449195,1.1645515769487247e-05
MAR05617,-7.46055808133702,1.8816010197042488e-05
MAR05618,-5.173082479701559,1.4431256204261445e-05
MAR05619,-5.195072292729723,1.809051536838524e-05
MAR05620,-0.6086883577359181,4.554691713565262e-06
MAR05621,0.5303097547588003,1.329880251432769e-05
MAR05622,-0.6096720674512675,1.0870213372982107e-05
MAR05623,-0.6220551821141846,1.0718145858845674e-05
MAR05624,-5.331181679819629,1.1421435374359135e-05
MAR05625,1.6735767830084107,1.0571598977549002e-05
MAR05626,-2.88451292073486,9.54467395786196e-06
MAR05627,-4.103775323195201,1.60360723384656e-05
MAR05628,-0.6072376175336451,1.04861856016214e-05
MAR05629,-2.908709299829919,1.5008787158876657e-05
MAR05630,-2.8992775507796615,1.6942753063631244e-05
MAR05631,1.674641783121217,1.0785276572278235e-05
MAR05632,-4.019124305144917,2.48863307206193e-05
MAR05633,-1.7316432866393328,1.7922420738614164e-05
MAR05634,1.6878065511583635,1.739501931297127e-05
MAR05635,2.8327516745596775,1.403144960931968e-05
MAR05636,3.971748413763404,1.525573679828085e-05
MAR05637,2.8317681174323255,8.18161333882017e-06
MAR05638,2.819381188072086,1.8015067325904965e-05
MAR05639,-1.8897405031148402,1.2707923815469258e-05
MAR05640,5.1150145264856945,1.5683184756198898e-05
MAR05641,0.5569277982062957,1.1520132829900831e-05
MAR05642,-0.6623356723693377,2.424947524559684e-05
MAR05643,2.834203711758988,1.7460482922615483e-05
MAR05644,0.5327318005810291,2.2989177523413673e-05
MAR05645,0.5421618711644101,2.4869486878742464e-05
MAR05646,5.116079221422726,1.5383400750579312e-05
MAR05647,-8.605501602565475,8.430740308540408e-06
MAR05648,-6.318024398757231,5.954350854153745e-06
MAR05649,-2.898574484665591,4.8155920921999495e-06
MAR05650,-6.340011922967037,1.4395112884812988e-05
MAR05651,-0.6146344531151975,1.640869777475018e-05
MAR05652,-1.754614291682639,9.770392352947965e-06
MAR05653,-1.7669974826395851,7.667066711292136e-06
MAR05654,-6.476122301878199,4.9467662392999046e-06
MAR05655,0.5286355505982918,1.478823833167553e-05
MAR05656,-4.02945529755419,1.7042774516085046e-06
MAR05657,-5.24871892071765,6.146754913061159e-06
MAR05658,-1.7521799180590456,6.547069915541215e-06
MAR05659,-4.053648167127708,9.717824468680192e-06
MAR05660,-4.044218630601936,4.376773176772986e-06
MAR05661,0.5296981093048174,1.5797637388459407e-05
MAR05662,-9.744501774996706,1.554899790789932e-05
MAR05663,-7.457023503073209,1.363422143185744e-05
MAR05664,-4.037573665275513,1.2933118341607042e-05
MAR05665,-7.479014765686429,1.643421819608193e-05
MAR05666,-2.8926325091592595,1.7089843822759576e-05
MAR05667,-2.893608589480113,2.7186350052943453e-05
MAR05668,-2.905996281779789,1.8868528059101664e-05
MAR05669,-7.615120719548713,1.4607053344661836e-05
MAR05670,-0.6103666054755585,1.792761577235069e-05
MAR05671,-5.168453333754957,2.0009387299069203e-05
MAR05672,-6.38772016126422,1.7844302419689484e-05
MAR05673,-2.891178183141644,1.926539152918849e-05
MAR05674,-5.19264826326496,1.4950498552934732e-05
MAR05675,-5.183216819390591,1.7528358512208797e-05
MAR05676,-0.6093006898353721,1.9990760847576894e-05
MAR05677,-8.604521020901995,1.1979850569332484e-05
MAR05678,-6.317043054154265,9.134904757956974e-06
MAR05679,-2.8975942844717792,1.0887336429732386e-05
MAR05680,-6.33903172277326,8.18161333882017e-06
MAR05681,-1.7526506869493446,9.28030476643471e-06
MAR05682,-0.6136467761148623,2.429743472021073e-05
MAR05683,-1.7660161380366262,1.4225087397790048e-05
MAR05684,-6.4751405758055505,8.970298949861899e-06
MAR05685,0.5296159796738564,1.708439231151715e-05
MAR05686,-4.0284733425996535,1.3126993508194573e-05
MAR05687,-5.247738491642021,1.3298801604832988e-05
MAR05688,-1.751197123871016,1.4734809155925177e-05
MAR05689,-4.0526676617580435,7.187844857980963e-06
MAR05690,-4.043236828235287,1.1671726497297641e-05
MAR05691,0.5306796064956778,1.8373380953562446e-05
MAR05692,-8.592137295887387,1.3432068044494372e-05
MAR05693,-6.30465917655177,9.150186087936163e-06
MAR05694,-2.885209872811693,1.0620764442137443e-05
MAR05695,-6.326651507280172,1.6345433323294856e-05
MAR05696,-1.7402661227013567,7.667066711292136e-06
MAR05697,-0.6012667132095757,1.9807648641290143e-05
MAR05698,-1.7412485354195795,1.3901418242312502e-05
MAR05699,-6.462756698203055,9.423461051483173e-06
MAR05700,0.5419997046884646,1.2348310519882943e-05
MAR05701,-4.016089312409299,8.693494237377308e-06
MAR05702,-5.235356139918569,1.6094949387479573e-05
MAR05703,-1.738814161795986,9.07994126464473e-06
MAR05704,-4.040283021216197,1.266203798877541e-05
MAR05705,-4.03085295063282,1.156954385805875e-05
MAR05706,0.5430642470376092,1.3605159438156988e-05
MAR05707,-3.883011942591139,1.1554438970051706e-05
MAR05708,-1.5955342810191873,1.1606715816014912e-05
MAR05709,1.8239133442541586,1.1180381989106536e-05
MAR05710,-1.6175243229291958,1.2153508578194305e-05
MAR05711,2.9688586965372608,4.9467662392999046e-06
MAR05712,4.107858334910873,1.329880251432769e-05
MAR05713,2.9678763601130633,8.823751159070525e-06
MAR05714,2.9554927876863424,9.633603440306615e-06
MAR05715,5.251124142457389,1.1146230463054962e-05
MAR05716,0.6930346675959065,6.198149549163645e-06
MAR05717,-0.5262280400401771,1.3851921721652616e-05
MAR05718,2.970310428560797,8.52992343425285e-06
MAR05719,0.6688401958495405,1.2033177881676238e-05
MAR05720,0.6782740811302723,1.2367153431114275e-05
MAR05721,5.25218898998228,1.2255571164132562e-05
MAR05722,-10.887767429955307,1.1671726497297641e-05
MAR05723,-8.600289997265211,1.1132382496725768e-05
MAR05724,-5.1808403883493455,1.0571598977549002e-05
MAR05725,-8.622281183584438,1.5563964552711695e-05
MAR05726,-4.0358962567692345,1.568670995766297e-05
MAR05727,-2.8968994412716285,1.7528356693219393e-05
MAR05728,-4.036879432426936,1.6750647773733363e-05
MAR05729,-4.049262394502051,1.2325664101808798e-05
MAR05730,-8.758387747798327,1.1146230463054962e-05
MAR05731,-6.311721277531895,1.0511965228943154e-05
MAR05732,-7.530985053283249,1.0731171641964465e-05
MAR05733,-4.034445745448863,1.237068045156775e-05
MAR05734,-6.335913765635702,1.369555957353441e-05
MAR05735,-6.326484457991754,1.0349014701205306e-05
MAR05736,-1.7525677180849861,1.6738829799578525e-05
MAR05737,-6.329680091324359,1.1645765880530234e-05
MAR05738,-4.042201743106929,7.083021046128124e-06
MAR05739,-0.6227519816031659,9.559604222886264e-06
MAR05740,-4.064189267316756,1.1999269190710038e-05
MAR05741,0.522191692213255,1.7042774516085046e-06
MAR05742,1.6611918646444437,1.9213961422792636e-05
MAR05743,0.5212089743193076,1.2680411600740626e-05
MAR05744,0.5088261648320227,8.144535058818292e-06
MAR05745,-4.200299188464225,7.048834049783181e-06
MAR05746,2.8044566040757175,1.0488683074072469e-05
MAR05747,-2.972896646537059,1.5411376807605848e-05
MAR05748,0.5236445686460272,7.733963684586342e-06
MAR05749,-1.777826884768352,6.274684437812539e-06
MAR05750,-1.7683957460697641,1.0833740816451609e-05
MAR05751,2.8055222908340447,1.2228709238115698e-05
MAR05752,-5.1104131112273485,2.108475564455148e-05
MAR05753,-2.822942163522434,1.9910236005671322e-05
MAR05754,0.5965141592604546,1.6338131899829023e-05
MAR05755,-2.8449236605107586,2.321342981304042e-05
MAR05756,1.7414566886677711,6.043616849638056e-06
MAR05757,2.880454114516919,1.7528358512208797e-05
MAR05758,1.7404735130100661,1.3171259524824563e-05
MAR05759,1.7280885672923887,1.684421113168355e-05
MAR05760,-2.9810337342459725,1.3669184227182996e-05
MAR05761,4.023721447942304,1.115666873374721e-05
MAR05762,-0.5343677217433438,1.521753438282758e-05
MAR05763,1.742908344397378,1.538718606752809e-05
MAR05764,-0.5585600572591751,1.857001734606456e-05
MAR05765,-0.5491298340879638,1.7943842976819724e-05
MAR05766,4.024786142879343,1.3254959412734024e-05
MAR05767,-8.606955165643715,1.3812996257911436e-05
MAR05768,-6.3194765122504855,8.686794899404049e-06
MAR05769,-2.9000276662740703,1.0161425961996429e-05
MAR05770,-6.34146556233927,1.7534168364363723e-05
MAR05771,-1.7550836872818891,6.547069915541215e-06
MAR05772,-0.6160830570869962,1.916102337418124e-05
MAR05773,-1.7560657948242735,1.6515303286723793e-05
MAR05774,-1.768448909487347,9.059083822648972e-06
MAR05775,-6.47757426278358,8.848453035170678e-06
MAR05776,0.5271816823442208,1.21158527690568e-05
MAR05777,-4.03090611405036,7.935671419545542e-06
MAR05778,-5.250172331208017,1.4709306014992762e-05
MAR05779,-4.0551007383845885,1.201938448502915e-05
MAR05780,-4.045670667801261,1.2319759662204888e-05
MAR05781,0.5282467587510133,1.2625207091332413e-05
MAR05782,-6.305484398874896,1.8051863662549295e-05
MAR05783,-4.01800490624824,1.455595702282153e-05
MAR05784,-0.5985584253841161,1.4837945855106227e-05
MAR05785,-4.039995863685629,2.3133050490287133e-05
MAR05786,0.5463883764839217,9.807259630179033e-06
MAR05787,1.6853864889786614,1.4837944945611525e-05
MAR05788,0.5454049719445173,7.303527127078269e-06
MAR05789,0.5330220098694305,1.1788833944592625e-05
MAR05790,-4.17610456413,1.2191762834845576e-05
MAR05791,2.8286530594646457,1.4516714145429432e-05
MAR05792,-1.7294374835120188,6.095880962675437e-06
MAR05793,-2.9486991230329487,1.9213959603803232e-05
MAR05794,0.5478398033316871,1.2749081179208588e-05
MAR05795,-1.744203105378073,1.5962763427523896e-05
MAR05796,2.829718059577509,1.4491031834040768e-05
MAR05797,-6.314915995337149,1.667960714257788e-05
MAR05798,-4.027437876001535,1.521753438282758e-05
MAR05799,-0.6079886485553914,1.6794376278994605e-05
MAR05800,-4.0494270023842205,2.3532200430054218e-05
MAR05801,0.5369553304367685,4.640152383217355e-06
MAR05802,1.6759556554559083,1.685664574324619e-05
MAR05803,0.5359733754822642,1.2549368875625078e-05
MAR05804,0.5235898030555433,1.334249918727437e-05
MAR05805,-4.185532956246565,1.207856348628411e-05
MAR05806,2.8192208526508153,1.0349014701205306e-05
MAR05807,-1.7388686222106102,1.0945987924060319e-05
MAR05808,-2.9581311772588634,1.8063468814943917e-05
MAR05809,0.5384075965179136,1.2502899153332692e-05
MAR05810,-1.763065230187511,1.620236253074836e-05
MAR05811,2.8202857001757344,1.0680061677703634e-05
MAR05812,-10.888832277480251,1.217265071318252e-05
MAR05813,-8.601354844790134,1.1645515769487247e-05
MAR05814,-5.181905388462155,1.0785276572278235e-05
MAR05815,-8.623344962994086,1.5362198610091582e-05
MAR05816,-4.036963087936741,1.470138977310853e-05
MAR05817,-2.8979632206813406,2.0233868781360798e-05
MAR05818,-4.037944585127661,1.5485979020013474e-05
MAR05819,-4.050328004966431,1.3257595128379762e-05
MAR05820,-8.759452595323221,1.2255571164132562e-05
MAR05821,-1.7546975657227364,1.510620040789945e-05
MAR05822,-6.312785438411318,1.0596622814773582e-05
MAR05823,-7.532049900808165,1.2528014849522151e-05
MAR05824,-4.035510364091955,1.2853661246481352e-05
MAR05825,-6.336980596803151,1.4147127330943476e-05
MAR05826,-6.327549305516669,1.0680061677703634e-05
MAR05827,12.554524207441286,1.0803340956044849e-05
MAR05828,12.546850132939749,1.6669135220581666e-05
MAR05829,10.272391775648753,1.0308438504580408e-05
MAR05830,3.041570341709882,1.1965265002800152e-05
MAR05831,7.373815359579336,1.9331144358147867e-05
MAR05832,10.26704700363302,9.785571819520555e-06
